,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2369,Luis Díaz,MID,Liverpool,9.3,0,0,6,1,3.8,327,0.03,0.14,0.11,0.14,36,0,0,1.5,3.4,2024-09-14T14:00:00Z,60,16,0,0,0,0,4,0,2134735,1,1,0,8.0,3,1070422,1207712,137290,77,True,0,4
2370,Enzo Barrenechea,MID,Aston Villa,0.0,0,0,0,0,0.0,30,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,8,0,0,0,0,4,0,3303,0,2,3,0.0,0,-1714,0,1714,49,True,0,4
2371,Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,0,0.0,258,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,19,0,0,0,0,4,0,57941,0,1,1,0.0,0,-3957,11250,15207,50,True,0,4
2372,Pervis Estupiñán,DEF,Brighton,0.7,0,0,0,0,0.0,122,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,10,0,0,0,0,4,0,53033,0,0,0,0.0,0,29961,39256,9295,50,True,0,4
2373,James Milner,MID,Brighton,0.0,0,0,0,0,0.0,134,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,10,0,0,0,0,4,0,8416,0,0,0,0.0,0,-2710,540,3250,50,True,0,4
2374,Ryan Trevitt,MID,Brentford,-1.0,0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,13,0,0,0,0,4,0,5770,0,1,2,0.0,0,410,1427,1017,45,False,0,4
2375,Enzo Fernández,MID,Chelsea,1.5,0,0,0,0,0.0,168,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,3,0,0,0,0,4,0,168846,0,1,0,0.0,0,-8736,23188,31924,50,False,0,4
2376,Luke Shaw,DEF,Man Utd,0.0,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2024-09-14T11:30:00Z,0,17,0,0,0,0,4,0,29321,0,3,0,0.0,0,-6260,261,6521,49,False,0,4
2377,Fábio Freitas Gouveia Carvalho,MID,Brentford,0.0,0,0,5,0,0.1,314,0.0,0.0,0.0,1.09,37,0,0,0.2,2.0,2024-09-14T14:00:00Z,18,13,0,0,0,0,4,0,89847,0,1,2,0.0,1,-21195,7469,28664,49,False,0,4
2378,Jérémy Doku,MID,Man City,2.8,0,0,0,0,0.0,346,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,4,0,0,0,0,4,0,366083,0,1,2,0.0,0,-72245,33235,105480,65,True,0,4
2379,Marcus Bettinelli,GK,Chelsea,0.0,0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,3,0,0,0,0,4,0,39038,0,1,0,0.0,0,-630,1370,2000,40,False,0,4
2380,Alisson Ramses Becker,GK,Liverpool,6.3,0,0,7,0,0.0,310,0.0,0.0,0.0,0.44,36,1,0,1.9,18.8,2024-09-14T14:00:00Z,90,16,0,0,0,0,4,2,1403696,1,1,0,0.0,2,224532,319419,94887,55,True,0,4
2381,Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,13,0,0,0,0,4,0,1924,0,1,2,0.0,0,-352,35,387,44,False,0,4
2382,Alex McCarthy,GK,Southampton,1.0,0,0,0,0,0.0,469,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2024-09-14T11:30:00Z,0,14,0,0,0,0,4,0,22549,0,3,0,0.0,0,-3031,1528,4559,45,True,0,4
2383,Neal Maupay,FWD,Everton,0.0,0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,2,0,0,0,0,4,0,77490,0,2,3,0.0,0,-51533,0,51533,49,False,0,4
2384,Steven Benda,GK,Fulham,0.0,0,0,0,0,0.0,242,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,19,0,0,0,0,4,0,49379,0,1,1,0.0,0,-833,2876,3709,40,True,0,4
2385,Dean Henderson,GK,Crystal Palace,2.5,0,0,5,0,0.0,201,0.0,0.0,0.0,1.23,34,2,0,2.2,21.6,2024-09-14T14:00:00Z,90,11,0,0,0,0,4,2,1479751,1,2,2,0.0,1,-22164,152595,174759,45,True,0,4
2386,Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,0,0.0,552,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,15,0,0,0,0,4,0,23949,0,2,1,0.0,0,-4761,0,4761,40,True,0,4
2387,Cheick Doucouré,MID,Crystal Palace,2.0,0,0,2,0,2.8,193,0.01,0.03,0.02,0.9,34,1,0,1.1,7.6,2024-09-14T14:00:00Z,45,11,0,0,0,0,4,0,16124,1,2,2,1.0,1,6218,8727,2509,49,True,0,4
2388,Scott McTominay,MID,Man Utd,0.0,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2024-09-14T11:30:00Z,0,17,0,0,0,0,4,0,32686,0,3,0,0.0,0,-31618,0,31618,49,False,0,4
2389,Wilfred Ndidi,MID,Leicester,3.7,2,1,32,0,45.6,300,0.79,0.79,0.0,1.52,34,1,0,9.2,42.0,2024-09-14T14:00:00Z,75,7,0,0,0,0,4,0,18319,1,2,2,4.0,8,1280,3449,2169,50,False,1,4
2390,Maxence Lacroix,DEF,Crystal Palace,2.5,0,0,5,0,11.8,650,0.04,0.04,0.0,1.23,34,2,0,3.0,16.0,2024-09-14T14:00:00Z,90,11,0,0,0,0,4,0,2507,1,2,2,2.0,1,1481,1865,384,45,True,0,4
2391,John Ruddy,GK,Newcastle,0.5,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,20,0,0,0,0,4,0,32854,0,2,1,0.0,0,386,2248,1862,40,False,0,4
2392,Caleb Okoli,DEF,Leicester,-0.3,0,0,8,0,0.0,301,0.0,0.02,0.02,2.55,34,2,0,4.6,29.4,2024-09-14T14:00:00Z,90,7,0,0,0,0,4,0,21516,1,2,2,17.0,1,1393,3918,2525,40,False,0,4
2393,Odysseas Vlachodimos,GK,Newcastle,0.5,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,20,0,0,0,0,4,0,12421,0,2,1,0.0,0,-856,205,1061,44,False,0,4
2394,George Earthy,MID,West Ham,0.0,0,0,0,0,0.0,519,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,9,0,0,0,0,4,0,5248,0,1,1,0.0,0,-929,0,929,45,False,0,4
2395,Daichi Kamada,MID,Crystal Palace,1.7,0,0,2,0,4.3,205,0.01,0.1,0.09,0.01,34,0,0,1.6,4.8,2024-09-14T14:00:00Z,26,11,0,0,0,0,4,0,29363,0,2,2,7.0,1,-5032,3535,8567,54,True,0,4
2396,Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,172,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,3,0,0,0,0,4,0,8172,0,1,0,0.0,0,-457,1336,1793,50,False,0,4
2397,Georginio Rutter,MID,Brighton,2.2,0,0,1,1,26.9,618,0.1,0.5,0.4,0.21,33,0,0,5.9,5.4,2024-09-14T14:00:00Z,66,10,0,0,0,0,4,0,4807,1,0,0,27.0,3,331,1289,958,55,True,0,4
2398,Conor Chaplin,MID,Ipswich,0.7,0,0,6,0,0.0,265,0.0,0.0,0.0,0.25,33,0,0,0.2,2.0,2024-09-14T14:00:00Z,5,5,0,0,0,0,4,0,16857,0,0,0,0.0,1,-3452,398,3850,54,False,0,4
2399,Santiago Bueno,DEF,Wolves,-0.5,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,15,0,0,0,0,4,0,8101,0,2,1,0.0,0,-531,311,842,44,True,0,4
2400,Corrie Ndaba,DEF,Ipswich,0.0,0,0,0,0,0.0,279,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,5,0,0,0,0,4,0,635,0,0,0,0.0,0,-88,0,88,40,False,0,4
2401,Kenny Tete,DEF,Fulham,2.0,0,0,7,0,15.8,257,0.02,0.11,0.09,0.76,35,1,0,4.0,15.2,2024-09-14T14:00:00Z,90,19,0,0,0,0,4,0,42014,1,1,1,9.0,2,-3080,3736,6816,45,True,0,4
2402,Pablo Sarabia,MID,Wolves,0.0,0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,15,0,0,0,0,4,0,14103,0,2,1,0.0,0,-3136,558,3694,53,True,0,4
2403,Diogo Teixeira da Silva,MID,Liverpool,5.0,0,0,0,0,0.9,317,0.0,0.3,0.3,0.14,36,0,0,4.5,0.8,2024-09-14T14:00:00Z,59,16,0,0,0,0,4,0,1776181,1,1,0,43.0,1,-225914,196708,422622,76,True,0,4
2404,Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,8,0,0,0,0,4,0,68922,0,2,3,0.0,0,1706,9340,7634,40,True,0,4
2405,Liam Delap,FWD,Ipswich,2.5,0,0,-4,0,3.0,268,0.0,0.21,0.21,1.22,33,0,0,0.8,0.0,2024-09-14T14:00:00Z,58,5,0,0,0,0,4,0,103161,1,0,0,7.0,1,47862,74495,26633,55,False,0,4
2406,Bastien Meupiyou,DEF,Wolves,-0.5,0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,15,0,0,0,0,4,0,21924,0,2,1,0.0,0,11870,15104,3234,40,True,0,4
2407,Tino Livramento,DEF,Newcastle,3.5,0,0,1,0,1.7,409,0.0,0.0,0.0,0.84,40,1,0,1.2,9.8,2024-09-15T15:30:00Z,63,20,0,0,0,0,4,0,303299,1,2,1,0.0,2,28455,62354,33899,45,False,0,4
2408,Tyler Adams,MID,Bournemouth,0.0,0,0,0,0,0.0,60,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,6,0,0,0,0,4,0,637,0,1,0,0.0,0,-51,74,125,50,True,0,4
2409,Danilo dos Santos de Oliveira,MID,Nott'm Forest,0.0,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,12,0,0,0,0,4,0,2261,0,1,0,0.0,0,-481,120,601,48,False,0,4
2410,Jenson Metcalfe,MID,Everton,0.0,0,0,0,0,0.0,614,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,2,0,0,0,0,4,0,811,0,2,3,0.0,0,-315,85,400,45,False,0,4
2411,Marcus Rashford,MID,Man Utd,4.5,0,0,28,1,14.1,385,0.01,0.41,0.4,1.12,38,0,1,9.5,42.8,2024-09-14T11:30:00Z,72,17,0,0,0,0,4,0,289386,1,3,0,38.0,8,-36179,23824,60003,69,False,0,4
2412,James Maddison,MID,Spurs,2.5,0,0,20,0,46.6,494,0.35,0.35,0.0,0.73,39,1,0,7.2,19.0,2024-09-15T13:00:00Z,79,1,0,0,0,0,4,0,431089,1,1,0,6.0,2,-89898,23683,113581,75,True,0,4
2413,Daniel Muñoz,DEF,Crystal Palace,2.3,0,0,4,0,25.2,211,0.02,0.17,0.15,1.22,34,2,0,5.9,19.6,2024-09-14T14:00:00Z,80,11,0,0,0,0,4,0,351199,1,2,2,14.0,1,-31170,31164,62334,50,True,0,4
2414,Bruno Guimarães Rodriguez Moura,MID,Newcastle,3.7,1,2,25,0,12.8,394,0.04,0.07,0.03,0.87,40,1,0,5.0,30.0,2024-09-15T15:30:00Z,86,20,0,0,0,0,4,0,240268,1,2,1,7.0,7,-35121,9629,44750,64,False,0,4
2415,Fraser Forster,GK,Spurs,-1.0,0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2024-09-15T13:00:00Z,0,1,0,0,0,0,4,0,23349,0,1,0,0.0,0,-1389,815,2204,45,True,0,4
2416,Elliot Anderson,MID,Nott'm Forest,2.7,0,0,11,1,1.6,423,0.01,0.01,0.0,0.74,36,0,0,1.3,11.8,2024-09-14T14:00:00Z,60,12,0,0,0,0,4,0,17928,1,1,0,0.0,3,2065,4938,2873,50,False,0,4
2417,Charlie Taylor,DEF,Southampton,-0.3,0,0,0,0,0.0,475,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2024-09-14T11:30:00Z,0,14,0,0,0,0,4,0,462007,0,3,0,0.0,0,-34750,17583,52333,40,True,0,4
2418,Bryan Mbeumo,MID,Brentford,5.5,0,0,12,0,49.1,99,0.35,0.54,0.19,2.17,37,2,0,7.0,9.4,2024-09-14T14:00:00Z,90,13,0,0,0,0,4,0,817384,1,1,2,11.0,2,184014,374751,190737,71,False,0,4
2419,Matty Cash,DEF,Aston Villa,0.0,0,0,0,0,0.0,32,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,8,0,0,0,0,4,0,163873,0,2,3,0.0,0,-70335,769,71104,44,True,0,4
2420,Adam Lallana,MID,Southampton,0.7,0,0,5,0,0.3,463,0.0,0.0,0.0,0.82,38,1,0,0.6,5.8,2024-09-14T11:30:00Z,27,14,0,0,0,0,4,0,2883,0,3,0,0.0,1,277,603,326,50,True,0,4
2421,Sandro Tonali,MID,Newcastle,1.0,0,0,11,0,2.8,417,0.03,0.47,0.44,0.37,40,0,0,4.9,12.6,2024-09-15T15:30:00Z,45,20,0,0,0,0,4,0,28721,0,2,1,34.0,1,10846,14802,3956,55,False,0,4
2422,Issa Diop,DEF,Fulham,1.3,0,0,0,0,0.0,245,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,19,0,0,0,0,4,0,30746,0,1,1,0.0,0,-2131,1985,4116,45,True,0,4
2423,Igor Julio dos Santos de Paulo,DEF,Brighton,0.5,0,0,0,0,0.0,128,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,10,0,0,0,0,4,0,10550,0,0,0,0.0,0,-170,1081,1251,44,True,0,4
2424,Joelinton Cássio Apolinário de Lira,MID,Newcastle,3.7,0,0,1,0,4.6,403,0.01,0.01,0.0,0.63,40,1,0,0.9,4.4,2024-09-15T15:30:00Z,45,20,0,0,0,0,4,0,250405,1,2,1,0.0,0,-24837,31552,56389,60,False,1,4
2425,John McGinn,MID,Aston Villa,2.0,0,0,18,0,24.9,48,0.32,0.41,0.09,0.81,31,2,0,4.2,8.4,2024-09-14T16:30:00Z,89,8,0,0,0,0,4,0,179977,1,2,3,9.0,2,-18032,12967,30999,54,True,0,4
2426,Oscar Bobb,MID,Man City,0.0,0,0,0,0,0.0,343,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,4,0,0,0,0,4,0,10859,0,1,2,0.0,0,-2917,484,3401,48,True,0,4
2427,Pedro Cardoso de Lima,DEF,Wolves,-0.5,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,15,0,0,0,0,4,0,163450,0,2,1,0.0,0,241,15282,15041,40,True,0,4
2428,Pierre-Emile Højbjerg,MID,Spurs,0.0,0,0,0,0,0.0,490,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2024-09-15T13:00:00Z,0,1,0,0,0,0,4,0,395,0,1,0,0.0,0,-64,0,64,50,True,0,4
2429,Nathan Collins,DEF,Brentford,2.0,0,0,3,0,0.7,88,0.01,0.15,0.14,2.17,37,2,0,4.3,23.0,2024-09-14T14:00:00Z,90,13,0,0,0,0,4,0,117158,1,1,2,19.0,0,16629,45398,28769,45,False,1,4
2430,Jesper Lindstrøm,MID,Everton,0.5,0,0,1,0,0.9,577,0.0,0.0,0.0,0.31,31,0,0,0.2,0.6,2024-09-14T16:30:00Z,9,2,0,0,0,0,4,0,8828,0,2,3,0.0,1,-1969,255,2224,53,False,0,4
2431,Marc Guéhi,DEF,Crystal Palace,1.5,0,0,6,0,11.3,200,0.04,0.04,0.0,1.23,34,2,0,3.0,16.2,2024-09-14T14:00:00Z,90,11,0,0,0,0,4,0,599528,1,2,2,2.0,1,-21685,33611,55296,45,True,0,4
2432,Mathias Jorgensen,DEF,Brentford,0.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,13,0,0,0,0,4,0,2075,0,1,2,0.0,0,-417,0,417,45,False,0,4
2433,William Osula,FWD,Newcastle,0.5,0,0,0,0,0.0,590,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,20,0,0,0,0,4,0,13883,0,2,1,0.0,0,354,2959,2605,50,False,0,4
2434,Harry Souttar,DEF,Leicester,0.0,0,0,0,0,0.0,303,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,7,0,0,0,0,4,0,1390,0,2,2,0.0,0,-191,0,191,40,False,0,4
2435,Jean-Philippe Mateta,FWD,Crystal Palace,5.0,0,3,52,0,4.5,207,0.01,1.37,1.36,1.23,34,2,2,12.6,62.4,2024-09-14T14:00:00Z,90,11,0,0,0,0,4,0,409392,1,2,2,59.0,13,-75519,44996,120515,74,True,0,4
2436,Ben Nelson,DEF,Leicester,0.0,0,0,0,0,0.0,616,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,7,0,0,0,0,4,0,3288,0,2,2,0.0,0,-1504,0,1504,40,False,0,4
2437,Bernardo Veiga de Carvalho e Silva,MID,Man City,5.0,0,0,3,0,0.2,342,0.0,0.0,0.0,0.04,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,6,4,0,0,0,0,4,0,676001,0,1,2,0.0,1,40457,131224,90767,66,True,0,4
2438,Filip Jørgensen,GK,Chelsea,0.0,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,3,0,0,0,0,4,0,26993,0,1,0,0.0,0,-3179,981,4160,44,False,0,4
2439,David Brooks,MID,Bournemouth,0.0,0,0,0,0,0.0,62,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,6,0,0,0,0,4,0,720,0,1,0,0.0,0,-16,91,107,49,True,0,4
2440,Son Heung-min,MID,Spurs,4.8,0,0,13,0,19.9,503,0.13,0.17,0.04,0.73,39,1,0,3.7,8.8,2024-09-15T13:00:00Z,90,1,0,0,0,0,4,0,885174,1,1,0,8.0,2,-150921,72874,223795,100,True,0,4
2441,Solly March,MID,Brighton,0.0,0,0,0,0,0.0,132,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,10,0,0,0,0,4,0,588,0,0,0,0.0,0,-44,114,158,65,True,0,4
2442,Manor Solomon,MID,Spurs,0.0,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2024-09-15T13:00:00Z,0,1,0,0,0,0,4,0,3601,0,1,0,0.0,0,-1422,0,1422,54,True,0,4
2443,Nathaniel Phillips,DEF,Liverpool,0.0,0,0,0,0,0.0,332,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,16,0,0,0,0,4,0,13579,0,1,0,0.0,0,-5796,0,5796,40,True,0,4
2444,Kieran Trippier,DEF,Newcastle,1.0,0,0,2,0,5.2,418,0.02,0.02,0.0,0.15,40,0,0,0.7,1.8,2024-09-15T15:30:00Z,26,20,0,0,0,0,4,0,699073,0,2,1,0.0,1,-161927,15384,177311,58,False,0,4
2445,John Stones,DEF,Man City,1.5,0,0,1,0,3.6,362,0.03,0.03,0.0,0.92,37,1,0,0.3,0.0,2024-09-14T14:00:00Z,83,4,0,0,0,0,4,0,170047,1,1,2,0.0,1,-24329,6107,30436,54,True,1,4
2446,Sam Morsy,MID,Ipswich,1.0,0,0,3,1,3.3,278,0.14,0.14,0.0,1.41,33,0,0,1.6,13.0,2024-09-14T14:00:00Z,83,5,0,0,0,0,4,0,16737,1,0,0,0.0,2,-2343,1825,4168,49,False,1,4
2447,Jayden Meghoma,DEF,Brentford,0.0,0,0,0,0,0.0,649,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,13,0,0,0,0,4,0,1200,0,1,2,0.0,0,502,652,150,40,False,0,4
2448,Lewis Hall,DEF,Newcastle,2.7,0,0,18,0,16.4,399,0.04,0.04,0.0,0.99,40,1,0,3.6,19.6,2024-09-15T15:30:00Z,90,20,0,0,0,0,4,0,303651,1,2,1,0.0,2,-107728,11532,119260,44,False,0,4
2449,Marc Guiu Paz,FWD,Chelsea,0.2,0,0,0,0,0.0,178,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,3,0,0,0,0,4,0,76757,0,1,0,0.0,0,-4557,13860,18417,50,False,0,4
2450,Tom Cannon,FWD,Leicester,0.0,0,0,0,0,0.0,286,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,7,0,0,0,0,4,0,107773,0,2,2,0.0,0,-39405,0,39405,45,False,0,4
2451,Ben Davies,DEF,Spurs,-1.0,0,0,0,0,0.0,484,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2024-09-15T13:00:00Z,0,1,0,0,0,0,4,0,20752,0,1,0,0.0,0,-1142,1248,2390,44,True,0,4
2452,Tyler Morton,MID,Liverpool,0.5,0,0,0,0,0.0,331,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,16,0,0,0,0,4,0,5445,0,1,0,0.0,0,-6,882,888,45,True,0,4
2453,Matheus França de Oliveira,MID,Crystal Palace,0.0,0,0,0,0,0.0,208,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,11,0,0,0,0,4,0,71186,0,2,2,0.0,0,50592,77481,26889,44,True,0,4
2454,Calvin Bassey,DEF,Fulham,2.0,0,0,12,0,0.5,241,0.0,0.08,0.08,0.76,35,1,0,2.3,18.6,2024-09-14T14:00:00Z,90,19,0,0,0,0,4,0,42852,1,1,1,4.0,2,-1611,3828,5439,45,True,0,4
2455,Eddie Nketiah,FWD,Crystal Palace,1.0,0,0,7,0,14.8,11,0.23,0.57,0.34,1.23,34,2,0,7.1,0.0,2024-09-14T14:00:00Z,90,11,0,0,0,0,4,0,85674,1,2,2,57.0,2,37592,53659,16067,59,True,0,4
2456,Andreas Hoelgebaum Pereira,MID,Fulham,2.3,0,0,7,1,27.3,240,0.03,0.24,0.21,0.44,35,0,0,4.4,1.6,2024-09-14T14:00:00Z,85,19,0,0,0,0,4,0,259353,1,1,1,15.0,3,-60041,7517,67558,54,True,0,4
2457,Matheus Santos Carneiro Da Cunha,FWD,Wolves,2.3,0,0,10,0,8.9,541,0.02,0.2,0.18,1.21,40,2,0,7.0,14.2,2024-09-15T15:30:00Z,90,15,0,0,0,0,4,0,242998,1,2,1,47.0,2,-40589,22327,62916,65,True,0,4
2458,Amadou Onana,MID,Aston Villa,5.2,0,0,9,0,4.3,233,0.03,0.03,0.0,0.67,31,2,0,0.5,0.4,2024-09-14T16:30:00Z,45,8,0,0,0,0,4,0,1164286,1,2,3,0.0,1,692927,788967,96040,51,True,0,4
2459,Morgan Rogers,MID,Aston Villa,2.0,0,0,3,0,12.4,54,0.04,0.27,0.23,0.9,31,2,0,8.9,21.2,2024-09-14T16:30:00Z,90,8,0,0,0,0,4,0,1625941,1,2,3,55.0,2,213093,366774,153681,51,True,0,4
2460,Reiss Nelson,MID,Fulham,0.2,0,0,2,0,1.7,10,0.01,0.09,0.08,0.33,35,1,0,3.7,7.6,2024-09-14T14:00:00Z,24,19,0,0,0,0,4,0,6761,0,1,1,28.0,0,1116,2483,1367,50,True,1,4
2461,Tosin Adarabioyo,DEF,Chelsea,0.2,0,0,13,0,10.8,187,0.0,0.0,0.0,0.22,32,0,0,2.2,11.0,2024-09-14T19:00:00Z,28,3,0,0,0,0,4,0,16936,0,1,0,0.0,1,-2519,552,3071,44,False,0,4
2462,Matt Targett,DEF,Newcastle,0.5,0,0,0,0,0.0,416,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,20,0,0,0,0,4,0,54958,0,2,1,0.0,0,3304,8348,5044,40,False,0,4
2463,Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,46,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,8,0,0,0,0,4,0,125,0,2,3,0.0,0,-12,0,12,40,True,0,4
2464,Jan Paul van Hecke,DEF,Brighton,4.3,0,0,28,1,2.2,144,0.02,0.02,0.0,0.35,33,0,0,2.0,15.6,2024-09-14T14:00:00Z,90,10,0,0,0,0,4,0,74004,1,0,0,2.0,6,25976,35304,9328,45,True,0,4
2465,Jean-Clair Todibo,DEF,West Ham,0.5,0,0,0,0,0.0,591,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,9,0,0,0,0,4,0,37733,0,1,1,0.0,0,-3886,1305,5191,45,False,0,4
2466,Jack Clarke,MID,Ipswich,0.5,0,0,2,0,0.6,631,0.01,0.04,0.03,0.44,33,0,0,0.3,1.6,2024-09-14T14:00:00Z,31,5,0,0,0,0,4,0,2252,0,0,0,1.0,1,492,900,408,55,False,0,4
2467,Chris Mepham,DEF,Bournemouth,0.0,0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,6,0,0,0,0,4,0,5241,0,1,0,0.0,0,-1864,54,1918,44,True,0,4
2468,Ollie Watkins,FWD,Aston Villa,5.5,0,3,52,0,15.3,58,0.07,1.25,1.18,0.81,31,2,2,17.1,66.2,2024-09-14T16:30:00Z,83,8,0,0,0,0,4,0,2322775,1,2,3,89.0,13,-580673,124732,705405,89,True,0,4
2469,Jorge Cuenca Barreno,DEF,Fulham,0.0,0,0,0,0,0.0,586,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,19,0,0,0,0,4,0,5582,0,1,1,0.0,0,-429,199,628,44,True,0,4
2470,Rico Lewis,DEF,Man City,4.8,0,0,1,0,12.8,355,0.02,0.02,0.0,0.92,37,1,0,2.8,13.6,2024-09-14T14:00:00Z,45,4,0,0,0,0,4,0,1161030,1,1,2,2.0,1,656041,746561,90520,47,True,0,4
2471,Julián Araujo Zúñiga,DEF,Bournemouth,1.2,0,0,-1,0,0.3,592,0.0,0.0,0.0,0.32,32,1,0,0.2,1.4,2024-09-14T19:00:00Z,15,6,0,0,0,0,4,0,22590,0,1,0,0.0,1,-1408,1558,2966,45,True,0,4
